scorer,scorer,scorer,scorer,scorer,scorer,scorer
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00078434.jpg,130.94150269459772,100.51030247160199,221.1846823064796,152.43887156141272,266.82869336326763,43.31359191247614
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00068694.jpg,122.74952329937844,75.30791436142587,198.93014173257552,146.29868120446773,268.3024491969873,45.25219809779372
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00053099.jpg,132.74548159169828,95.52713254709681,211.21561373496755,155.39253905204697,266.66505070291225,44.9822685194608
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00015394.jpg,136.60628971127292,90.55407427077083,188.69294566465936,137.56364828246893,267.8860976475805,45.14540594777267
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00056497.jpg,137.49907833555832,92.51335084484677,182.1853287382366,155.23926498640765,265.8580591842133,45.57886486324247
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00095631.jpg,131.10014513009844,75.35102088035288,205.6956460314277,152.57476797204117,266.0505167336846,45.01665208386797
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00014909.jpg,146.3214759241785,98.39094485929613,156.88510968643777,146.37459440429294,266.5521934281743,44.89063462056342
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00077492.jpg,139.41540643381379,100.11623935054627,211.92233548643526,154.85676284345948,267.951248115268,44.03676161533869
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00008871.jpg,120.15772887853183,97.79388328081845,178.00853094839695,147.14151250371455,266.9632992256634,46.27890719829307
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00063723.jpg,118.7771107465922,91.85763804819135,203.77038376900384,135.10653409467574,268.4376519291918,46.08257524476204
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00062227.jpg,118.37208289904089,81.13012794083531,163.3300440563427,151.19365710382786,265.0032257789772,42.63336431991013
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00059202.jpg,142.42059217685585,90.73887735643947,212.19128115005145,155.3512954434182,267.288188246863,44.7067376578847
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00068231.jpg,136.6731119595353,101.39645081010266,220.64648105883686,149.45303195647855,266.91687195524054,42.81033143909255
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00059682.jpg,121.65223196209078,64.03636214977956,187.25449475364198,151.61903390709915,266.7576461856876,44.914629510045074
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00057070.jpg,125.77170972163998,75.18768114658934,195.22824327475706,148.30001075491668,266.84979127908827,46.937908937016374
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00042266.jpg,,,178.31842725851044,159.1853004873849,267.52301333379467,46.651823265269655
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00017730.jpg,,,202.53847255238713,152.34309210585178,267.65234967758767,46.69555248881704
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00004395.jpg,,,192.59964051357008,151.03431135743944,266.19258510961066,45.09085660867021
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00069489.jpg,,,199.5152377377555,160.71288334170646,267.5564866548069,44.53905427313413
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00070248.jpg,,,208.77879704854763,155.78578220670659,266.2026782069595,45.13214617406854
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00064174.jpg,147.42983022693326,97.53415055382601,215.60719617590038,145.48365210313546,267.83154051818315,44.644560061335454
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00066406.jpg,143.31576017987868,95.34247229102036,222.56316302393662,148.76472267218645,267.8240870201367,44.942849804824704
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00077080.jpg,119.5849324992353,98.79228847368202,170.91776073114704,162.07559113923443,266.9647886349153,46.217372440043704
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00042459.jpg,128.16622500221396,73.1867011479751,200.2185968779997,144.60522684446806,266.30981637232014,43.519186060735194
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00045620.jpg,133.78574379928256,75.83585824963015,215.21291671926195,147.9442056400519,268.62920643112915,46.36785745222582
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00083098.jpg,134.50587266914863,100.69494410887222,194.31330427878265,154.63331332681884,268.4795762638126,46.015720838603926
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00059193.jpg,140.93446537064978,89.42206292884859,212.70741191224374,147.52486671829058,267.93723456623854,44.37838622121686
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00081335.jpg,,,222.1697602322439,147.01170072914707,267.40124575172905,43.69625797183605
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00013259.jpg,131.602241229948,81.0871518639608,201.96070101804278,154.64594894850913,267.8029089999521,44.36160455424957
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00068889.jpg,119.21303628463102,68.25192962918064,172.24078209606137,143.4175448975596,266.6766860679966,47.622296635727395
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00021733.jpg,,,219.58919027592407,138.66309795673607,267.2868694221065,43.23176719343704
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00051966.jpg,,,212.2386884363217,151.05546178853172,267.5593140151084,45.499477448868475
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00027625.jpg,,,205.52784450526116,153.7448408091294,267.6144964750194,46.2867912781534
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00067960.jpg,,,198.1704110578763,160.30366686361424,266.97945796882595,45.96098309388927
labeled_data/_iblrig_rightCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00043089.jpg,130.4519691021408,77.40115102425563,219.4614830001578,149.18395140913435,267.1665504397254,45.25564266180518
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00030822.jpg,169.777674773308,128.2576628659742,45.16789957242332,162.97896152333874,262.25254976575775,64.06714745293033
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00095036.jpg,,,148.03856350199084,160.35080263578757,265.1095920040324,68.52716074223494
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00019376.jpg,222.11489109090462,134.36676203490174,185.57979462885123,157.42004938725552,264.1660351442482,65.92550148278497
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00042553.jpg,180.54515450232952,133.34099917612724,157.61035619267795,174.2013995768342,264.7821108168069,67.51689106551424
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00057546.jpg,212.74307057011237,132.1921567415239,155.73774208515795,169.25378275976965,264.56366081912387,68.97180733730067
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00043465.jpg,211.01403546549778,136.50293729268964,181.3437578699285,136.2333456768726,263.7860276809181,68.27502227054524
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00065455.jpg,195.12780299231449,130.2883684238924,82.6510518041284,158.5513577193724,264.40285430466565,67.08401045564455
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00027617.jpg,182.93464912904406,134.21411132919445,79.20966462050328,198.93395931162073,264.02039169092006,66.02545327629568
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00063836.jpg,221.47052424948052,133.0210089041488,84.18389628927366,229.94714467319633,263.8332877123286,67.96133927407325
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00057533.jpg,214.73436074330283,131.20603772571815,165.56939207990962,160.73573384038292,264.18354491399805,69.95753164022182
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00087159.jpg,114.41099524396617,144.21870581151637,138.1717494377939,165.71444551462562,264.8786031180258,66.98547403163221
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00076763.jpg,218.54280868352504,133.05622479751372,182.66306894678127,160.141438090468,262.37203847956613,62.90340902054638
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00072662.jpg,203.17514556276979,135.53650198706515,163.9681281552615,174.40318182742305,264.57131512049966,67.77407920194125
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00035473.jpg,226.81894735747528,133.36746780701534,168.46022744821596,166.96954675989707,264.03397500424575,69.21838745866503
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00073409.jpg,208.06673789335628,120.60139222112176,69.99581787750037,204.02301864931565,263.63524356542854,69.6366141731468
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00050271.jpg,217.59678806899615,128.5432169915198,175.1458077533681,160.69262885705353,263.5351219460103,68.52060183175792
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00040373.jpg,200.51991495847844,140.07821169839048,106.53555212583441,202.47561564372737,264.80267150209465,68.91465914478323
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00025856.jpg,229.01110890223185,133.99737261583184,158.46903257007753,183.09982518563314,264.1424729877808,69.27564502356404
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00099612.jpg,190.2331030699149,126.55973447150856,192.90781576505717,154.82586798728227,262.47344103961234,63.571842594690594
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00037639.jpg,231.2809912390452,125.51958396316283,200.78546253863237,144.86046040284575,264.6241657022981,68.15441617024655
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00027895.jpg,204.2182059218281,128.66636145061375,107.32484700927893,187.98551458058915,264.43033586802375,66.32632276622198
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00075692.jpg,254.36158738863904,52.312457540005084,232.0575146522035,96.8636475770434,265.5846196124657,68.93547570992848
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00009264.jpg,213.56877593967442,130.41463172918736,203.36087829474008,143.97680268771416,264.46078033818554,70.35180164243104
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00035413.jpg,188.19261685606196,128.71877625636245,172.0961737315973,160.838893671604,264.1117388581773,66.39630442065337
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00048242.jpg,237.13441751309932,118.27408857956314,190.38818172127563,157.23448141634503,264.5192815120347,66.78071901041022
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00055245.jpg,197.84272901020324,132.13484893131795,142.7966327286958,180.35870971491096,263.3874715818776,66.84421930128309
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00054046.jpg,199.2920711704361,115.89788112434121,145.65279215094907,157.85154289248769,263.51559470401594,67.45368448816433
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00007454.jpg,213.01472942862003,129.42451622498783,110.77902631751678,177.41944534181948,264.2148079460735,66.54723130224815
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00053433.jpg,208.3334565598949,132.4901997611799,60.10764262648009,201.438105489774,264.40192161457185,67.25511325970291
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00056619.jpg,195.38266589181464,130.79909643029868,185.12433165768823,159.6308371115513,263.7711243858485,65.9386196512975
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00056455.jpg,182.93249947083083,125.25702532805889,55.7405966277562,190.256809338521,262.70905660972005,66.08584524702374
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00041696.jpg,201.86901743148297,138.19822732370693,113.30265512136609,187.62549388132078,264.4911103597279,66.59637813619702
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00029691.jpg,206.8251638265327,112.96528555559203,149.28813279960832,151.84342096792693,263.84907538905674,67.57070275966208
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00057801.jpg,200.17854294147855,126.30118605953305,94.2568093385214,188.264591439689,265.30595258178437,67.119287260069
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00077155.jpg,214.2120210327906,131.6600396958595,117.31217974504611,178.78796133794714,264.1321813001329,70.27121766050954
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00021235.jpg,225.12891585701914,135.46110399454875,167.57621276074238,169.64570710961868,263.5190046950409,66.34284901818395
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00003010.jpg,227.46539557682468,132.29967809770017,182.71927773694313,155.05625671643227,263.32876721674864,68.97456572167823
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00050333.jpg,213.5536402016532,126.63167409517885,167.92412330593226,158.16618552048558,263.5574090906985,69.13463911892322
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00066570.jpg,214.72426081734488,132.92929388071775,152.18144538076584,185.98694441727713,265.2370569584068,67.18536644366992
labeled_data/_iblrig_rightCamera.downsampled.a7763417-e0d6-4f2a-aa55-e382fd9b5fb8/img00090881.jpg,221.22330224027718,129.0056431812302,124.96357915508827,175.64146553400508,264.7947593659672,68.40821043269943
labeled_data/_iblrig_rightCamera.downsampled.72cb5550-43b4-4ef0-add5-e4adfdfb5e02/img00073615.jpg,193.61236085314297,150.96027627766105,160.32254603986746,180.270460876783,279.0836529312416,84.66478979026942
labeled_data/_iblrig_rightCamera.downsampled.72cb5550-43b4-4ef0-add5-e4adfdfb5e02/img00067088.jpg,173.65103533878337,149.20593305958397,136.69107178650194,177.0723905022915,278.3392737860013,84.28894844017015
labeled_data/_iblrig_rightCamera.downsampled.72cb5550-43b4-4ef0-add5-e4adfdfb5e02/img00044540.jpg,190.1033001405847,156.64860361290692,134.03641809468954,185.76298271020804,278.50357952441277,85.28882879478897
labeled_data/_iblrig_rightCamera.downsampled.72cb5550-43b4-4ef0-add5-e4adfdfb5e02/img00095399.jpg,215.53838336184407,160.98371312896705,172.1570519884385,164.94097777876607,278.26910403806033,85.94282481112535
labeled_data/_iblrig_rightCamera.downsampled.72cb5550-43b4-4ef0-add5-e4adfdfb5e02/img00038544.jpg,192.34524276375245,151.81416999807863,147.6649302469397,172.8471541645942,277.9274470448687,85.20760560206125
labeled_data/_iblrig_rightCamera.downsampled.72cb5550-43b4-4ef0-add5-e4adfdfb5e02/img00028655.jpg,209.83456566068574,150.39292724152472,158.52648415905293,163.9053494300424,278.12207423273304,84.53337829819344
labeled_data/_iblrig_rightCamera.downsampled.72cb5550-43b4-4ef0-add5-e4adfdfb5e02/img00066278.jpg,265.57585971924215,95.61653443155939,237.01066965834394,37.97630978804159,279.22538462542656,86.08701155477158
labeled_data/_iblrig_rightCamera.downsampled.72cb5550-43b4-4ef0-add5-e4adfdfb5e02/img00024003.jpg,197.60288757371092,155.66439756554723,138.44553417666972,181.03764862924646,278.63183502629533,86.13681869807263
labeled_data/_iblrig_rightCamera.downsampled.72cb5550-43b4-4ef0-add5-e4adfdfb5e02/img00089998.jpg,200.0298716313677,159.79641683884233,146.25640502231124,174.60968804213948,278.93868713778073,85.5697695378905
